name,conference,power_conf,norm_win_pct,norm_net_rank,norm_trank,norm_barthag,norm_adj_oe,norm_adj_de,norm_adj_margin,norm_adj_tempo,norm_sos,norm_elite_sos,norm_efg_pct,norm_efg_d,norm_tov_pct,norm_tov_d,norm_orb_pct,norm_drb_pct,norm_ft_rate,norm_ft_rate_d,norm_two_pt_pct,norm_three_pt_pct,norm_three_pt_d,norm_blk_pct,norm_stl_pct,norm_avg_hgt,norm_experience,norm_conf_wins,norm_conf_losses,norm_wins,norm_losses,norm_prob_r64,norm_prob_r32,norm_prob_s16,norm_prob_e8,norm_prob_f4,norm_prob_championship,norm_prob_champion,target_seed,target_in_tourney,target_prob_champion,target_region,conf_Men's_Basketball,region_East,region_West,region_South,region_Midwest,region_Play_in,region_—
UC Davis,Men's Basketball,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0.0,—,1,0,0,0,0,0,1
Cal St. Fullerton,Men's Basketball,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.535714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0.0,—,1,0,0,0,0,0,1
Cal Poly,Men's Basketball,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.607143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0.0,—,1,0,0,0,0,0,1
Long Beach St.,Men's Basketball,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0.0,—,1,0,0,0,0,0,1
UC Riverside,Men's Basketball,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0.0,—,1,0,0,0,0,0,1
CSU Bakersfield,Men's Basketball,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.785714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0.0,—,1,0,0,0,0,0,1
UNCW,Men's Basketball,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0.0,—,1,0,0,0,0,0,1
Col. of Charleston,Men's Basketball,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.357143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0.0,—,1,0,0,0,0,0,1
Hofstra,Men's Basketball,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.357143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0.0,—,1,0,0,0,0,0,1
Monmouth,Men's Basketball,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0.0,—,1,0,0,0,0,0,1
Drexel,Men's Basketball,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0.0,—,1,0,0,0,0,0,1
William & Mary,Men's Basketball,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.392857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0.0,—,1,0,0,0,0,0,1
Stony Brook,Men's Basketball,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.464286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0.0,—,1,0,0,0,0,0,1
Towson,Men's Basketball,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0.0,—,1,0,0,0,0,0,1
Campbell,Men's Basketball,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.607143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0.0,—,1,0,0,0,0,0,1
Hampton,Men's Basketball,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.607143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0.0,—,1,0,0,0,0,0,1
Elon,Men's Basketball,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0.0,—,1,0,0,0,0,0,1
N.C. A&T,Men's Basketball,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.607143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0.0,—,1,0,0,0,0,0,1
Northeastern,Men's Basketball,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.785714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0.0,—,1,0,0,0,0,0,1
Liberty,Men's Basketball,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.178571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0.0,—,1,0,0,0,0,0,1
Sam Houston,Men's Basketball,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0.0,—,1,0,0,0,0,0,1
Western Ky.,Men's Basketball,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.392857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0.0,—,1,0,0,0,0,0,1
Kennesaw St.,Men's Basketball,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.392857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0.0,—,1,0,0,0,0,0,1
Louisiana Tech,Men's Basketball,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.464286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0.0,—,1,0,0,0,0,0,1
Middle Tenn.,Men's Basketball,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0.0,—,1,0,0,0,0,0,1
Jacksonville St.,Men's Basketball,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.535714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0.0,—,1,0,0,0,0,0,1
FIU,Men's Basketball,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.535714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0.0,—,1,0,0,0,0,0,1
Missouri St.,Men's Basketball,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0.0,—,1,0,0,0,0,0,1
New Mexico St.,Men's Basketball,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.535714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0.0,—,1,0,0,0,0,0,1
UTEP,Men's Basketball,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.678571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0.0,—,1,0,0,0,0,0,1
Delaware,Men's Basketball,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0.0,—,1,0,0,0,0,0,1
Wright St.,Men's Basketball,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.392857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0.0,—,1,0,0,0,0,0,1
Robert Morris,Men's Basketball,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.357143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0.0,—,1,0,0,0,0,0,1
Green Bay,Men's Basketball,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0.0,—,1,0,0,0,0,0,1
Detroit Mercy,Men's Basketball,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0.0,—,1,0,0,0,0,0,1
Oakland,Men's Basketball,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.535714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0.0,—,1,0,0,0,0,0,1
Purdue Fort Wayne,Men's Basketball,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0.0,—,1,0,0,0,0,0,1
Northern Ky.,Men's Basketball,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.464286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0.0,—,1,0,0,0,0,0,1
Youngstown St.,Men's Basketball,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0.0,—,1,0,0,0,0,0,1
Milwaukee,Men's Basketball,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.678571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0.0,—,1,0,0,0,0,0,1
Cleveland St.,Men's Basketball,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0.0,—,1,0,0,0,0,0,1
IU Indy,Men's Basketball,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0.0,—,1,0,0,0,0,0,1
Yale,Men's Basketball,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.178571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0.0,—,1,0,0,0,0,0,1
Harvard,Men's Basketball,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.392857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0.0,—,1,0,0,0,0,0,1
Penn,Men's Basketball,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.392857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0.0,—,1,0,0,0,0,0,1
Cornell,Men's Basketball,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0.0,—,1,0,0,0,0,0,1
Columbia,Men's Basketball,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.392857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0.0,—,1,0,0,0,0,0,1
Dartmouth,Men's Basketball,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.535714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0.0,—,1,0,0,0,0,0,1
Princeton,Men's Basketball,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.678571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0.0,—,1,0,0,0,0,0,1
Brown,Men's Basketball,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.607143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0.0,—,1,0,0,0,0,0,1
Merrimack,Men's Basketball,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.357143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0.0,—,1,0,0,0,0,0,1
Saint Peter's,Men's Basketball,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.392857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0.0,—,1,0,0,0,0,0,1
Marist,Men's Basketball,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.357143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0.0,—,1,0,0,0,0,0,1
Siena,Men's Basketball,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.392857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0.0,—,1,0,0,0,0,0,1
Fairfield,Men's Basketball,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.392857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0.0,—,1,0,0,0,0,0,1
Quinnipiac,Men's Basketball,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0.0,—,1,0,0,0,0,0,1
Mount St. Mary's,Men's Basketball,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0.0,—,1,0,0,0,0,0,1
Iona,Men's Basketball,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.464286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0.0,—,1,0,0,0,0,0,1
Sacred Heart,Men's Basketball,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.642857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0.0,—,1,0,0,0,0,0,1
Manhattan,Men's Basketball,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.642857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0.0,—,1,0,0,0,0,0,1
Canisius,Men's Basketball,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0.0,—,1,0,0,0,0,0,1
Niagara,Men's Basketball,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0.0,—,1,0,0,0,0,0,1
Rider,Men's Basketball,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0.0,—,1,0,0,0,0,0,1
Miami (OH),Men's Basketball,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0.0,—,1,0,0,0,0,0,1
Akron,Men's Basketball,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.178571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0.0,—,1,0,0,0,0,0,1
Kent St.,Men's Basketball,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0.0,—,1,0,0,0,0,0,1
Toledo,Men's Basketball,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.464286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0.0,—,1,0,0,0,0,0,1
Ohio,Men's Basketball,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0.0,—,1,0,0,0,0,0,1
Bowling Green,Men's Basketball,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.464286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0.0,—,1,0,0,0,0,0,1
Buffalo,Men's Basketball,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.464286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0.0,—,1,0,0,0,0,0,1
Central Mich.,Men's Basketball,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.678571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0.0,—,1,0,0,0,0,0,1
Massachusetts,Men's Basketball,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.535714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0.0,—,1,0,0,0,0,0,1
Ball St.,Men's Basketball,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.678571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0.0,—,1,0,0,0,0,0,1
